19911104,g634,toysrus,35880,coated,coated,?,1910,40,38,?,16.5,85,0.625,30,4.3,1900,53.2,band
19911103,g634,toysrus,35880,coated,coated,?,1910,40,40,?,15.7,85,0.3125,27,4.3,2050,53.2,band
19911102,g69,toysrus,35880,coated,coated,?,1911,40,40,0.3,14.9,75,0.625,28,4.3,2000,53.2,band
19911203,x768,tvguide,25550,uncoated,uncoated,?,1911,40,47,0.2,14.5,85,0.75,25,10.5,1850,52.6,band
19910920,x13,burdines,37068,coated,coated,?,1911,40,49,0.3,17,75,0.625,30,0,1600,58.8,band
19910822,r30,sheplers,35529,uncoated,uncoated,?,1911,47.5,58,0.217,13.1,70,?,55,10,1660,50,band
19920220,g407,kidsrus,29442,uncoated,cover,?,1910,50,40,0.2,15.2,78,1,24,0,1850,58.8,band
19910724,f620,uscav,35522,uncoated,uncoated,?,1911,40,65,0.2,15,80,0.625,50,10.4,1640,47.2,band
19910917,x160,colortile,37575,coated,coated,?,1910,30,?,0.3,17,78,0.8125,30,0,1700,58.8,band
19920205,x7,colortile,34272,coated,coated,?,1910,30,40,0.2,14,73,0.5625,30,0,1800,58.8,band
19910810,i324,childcraft,37001,uncoated,uncoated,?,1911,50,62,0.267,11.2,80,?,50,0,1570,58.8,band
19910817,r6,sheplers,35529,uncoated,uncoated,?,1910,45,63,0.267,15,80,0.75,50,0,1470,58.8,band
19910724,m374,uscav,35522,uncoated,uncoated,?,1911,37.5,65,0.2,16,80,0.625,50,6.6,1640,54.9,band
19920208,aa1,kmart,34514,uncoated,coated,?,1910,40,39,0.2,15,83,0.625,30,0,2000,58.1,band
19920207,aa17,kmart,34514,uncoated,coated,?,1911,40,39,0.2,15,72,0.375,30,0,2000,58.1,band
19910730,x139,tvguide,25532,uncoated,uncoated,?,1910,40,59,0.25,15,80,0.75,40,13.3,1750,51,band
19920408,t233,bestprod,37998,uncoated,coated,?,1910,30,50,0.233,16.1,79,0.625,25,?,1400,?,band
19920402,x216,guideposts,23233,uncoated,coated,?,1911,40,40,0.3,14.5,72,0.625,34,?,1620,?,band
19920317,aa43,kmart,34518,uncoated,coated,?,1911,45,36,?,14,76,0.625,20,?,1700,?,band
19920402,j29,penney,34014,uncoated,coated,?,1910,40,40,0.3,15.5,75,0.75,25,?,1100,?,band
19920405,x129,woolworth,34227,coated,coated,?,1910,35,42,0.2,15,78,0.5625,40,?,1750,?,band
19920416,g648,roses,36423,coated,coated,?,1910,55,51,0.25,16.4,78,0.5,29,?,1800,?,band
19920326,x66,roses,34294,coated,coated,?,1910,35,48,0.267,16,72,0.75,20,?,1650,?,band
19920320,g38,roses,34293,coated,coated,?,1910,47.5,50,0.2,17,70,0.5,30,?,2000,?,band
19920515,x13,toysrus,34156,coated,coated,?,1911,40,52,?,13.5,85,0.75,30,?,1900,?,band
19920523,o5,target,34453,uncoated,coated,?,1911,47.5,53,0.233,17,80,0.625,20,?,1850,?,band
19920529,r38,target,34453,uncoated,coated,?,1910,50,56,0.3,15,80,0.1875,26,?,1950,?,band
19920530,x36,cvs,34763,uncoated,uncoated,?,1911,55,56,0.3,21,80,0.875,35,?,1650,?,band
19920531,x196,cvs,34763,uncoated,uncoated,?,1910,55,54,0.3,17.5,82,0.8125,28,?,1600,?,band
19920603,x292,toysrus,34157,uncoated,uncoated,?,1910,40,57,0.3,16,86,0.8125,30,?,1700,?,band
19920610,r25,target,34465,coated,coated,?,1910,35,56,0.267,15.1,81,0.75,32,?,2000,?,band
19920705,aa40,kmart,34527,uncoated,coated,?,1910,50,66,0.3,14.8,80,0.625,30,?,1840,?,band
19920709,i347,modmat,47304,uncoated,uncoated,?,1911,50,67,0.3,14.5,86,0.75,22,?,1300,?,band
19920808,1351,homeshop,36567,coated,coated,?,1910,?,62,0.333,14.5,84,?,23,?,1200,?,band
19920822,aa28,kmart,34533,super,uncoated,?,1910,?,63,0.233,15.5,79,0.625,35,?,1760,?,band
19920826,f131,hanoverhouse,34905,coated,coated,?,1910,?,67,0.3,15.1,80,0.75,28,?,1780,?,band
19920911,aa58,kmart,34534,super,uncoated,?,1911,?,50,0.333,15.7,82,?,30,?,1850,?,band
19920915,aa45,kmart,34534,super,uncoated,?,1911,?,60,0.3,15,82,0.5,22,?,1800,?,band
19920918,aa29,kmart,34534,super,uncoated,?,1911,?,60,0.267,14.8,80,0.625,25,?,1850,?,band
19920920,aa43,kmart,34534,super,uncoated,?,?,?,56,0.3,14.1,82,0.625,40,?,1800,?,band
19920712,i366,homeshopping,36568,super,uncoated,?,1911,?,56,0.367,15.1,78,0.5,29,?,1320,?,band
19921001,t31,bestprod,36054,super,uncoated,?,1911,?,47,0.2,15,85,0.5,24,?,1470,?,band
19921004,aa067,venture,24780,super,uncoated,?,1911,?,55,0.367,15.5,76,0.75,30,?,1750,?,band
19921125,i25,homeshop,36569,super,cover,?,1910,?,53,0.3,14.2,72,1,28,?,1600,?,band
19921129,i400,homeshop,36569,super,cover,?,1910,?,39,0.3,15.1,71,0.625,30,?,1700,?,band
19930113,i305,modmat,47401,coated,coated,?,1911,?,46,0.3,17,80,0.25,25,?,1700,?,band
19930205,r32,target,35502,super,uncoated,?,1910,?,35,0.3,16.2,88,0.5,28,?,1750,?,band
19930217,w368,jfk,35986,coated,coated,?,1910,?,40,0.333,14.5,70,0.75,60,?,1250,?,band
19930219,t30,colorfulimage,37046,coated,coated,?,1911,?,39,0.3,16,72,0.75,50,?,1350,?,band
19930227,m337,bestprod,35831,super,cover,?,1911,?,40,0.3,16.5,84,0.625,26,?,1565,?,band
19930309,aa56,kmart,85725,super,uncoated,?,1910,?,44,0.2,16.22,74,0.75,30,?,2200,?,band
19930407,g433,toysrus,35661,uncoated,uncoated,?,1910,?,47,0.233,16.5,86,0.25,?,?,1750,?,band
19930906,e302,kmart,85750,super,uncoated,?,1911,?,54,0.3,16,75,0.3125,25,?,1500,?,band
19930908,i311,modmat,47405,coated,coated,?,1911,?,56,0.3,15,80,0.5,30,?,2020,?,band
19930915,t26,toysrus,37191,coated,coated,?,1911,?,50,0.2,16.5,88,0.75,25,?,1850,?,band
19930916,t26,homeshop,35069,coated,coated,?,1911,?,56,0.2,14,91,1.125,27,?,1650,?,band
19930928,m272,toysrus,37191,coated,coated,?,1910,?,55,0.2,16.5,74,0.625,34,?,1750,?,band
19931008,ee304,jcp,35425,super,uncoated,?,1911,?,54,0.267,17,75,0.75,25,?,1600,?,band
19940904,x255,walmart,71331,super,uncoated,?,1911,?,54,?,17,95,0.625,27,?,1600,?,band
19941004,aa97,kmart,85813,super,coated,?,1910,?,53,?,15.5,80,0.75,40,?,2000,?,band
19941001,e78,eckerd,38240,uncoated,uncoated,?,1911,?,?,?,15.5,78,0.8125,30,?,2100,?,band
19940927,e38,eckerd,38240,uncoated,uncoated,?,1911,?,60,?,17,73,0.75,35,?,2100,?,band
19941007,aa7,kmart,85813,super,uncoated,?,1910,?,56,0.3,16,83,?,28,?,2400,?,band
19941005,aa66,kmart,85813,super,uncoated,?,1910,?,52,?,14.9,76,1,30,?,2500,?,band
19941009,j44,best,38064,super,coated,?,1910,?,?,0.2,18.3,80,1,32,?,1900,?,band
19941009,aa58,kmart,85814,super,coated,?,1910,?,?,0.3,18,82,1,25,?,1880,?,band
19941010,aa70,kmart,85814,super,uncoated,?,1910,?,46,0.267,16.1,76,0.5,34,?,2100,?,band
19941010,j70,best,38064,super,uncoated,?,1910,?,46,0.2,16.5,70,1,34,?,1903,?,band
